"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-07 16:00","2022","06","07","16:00","","17.8","","10.4","","62","","","","20","","21","","","","101.81","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-07 17:00","2022","06","07","17:00","","17.4","","9.6","","60","","","","21","","22","","","","101.83","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-07 18:00","2022","06","07","18:00","","17.1","","10.0","","63","","","","21","","15","","","","101.86","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-07 19:00","2022","06","07","19:00","","17.8","","9.7","","59","","","","20","","13","","","","101.87","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-07 20:00","2022","06","07","20:00","","16.2","","10.1","","67","","","","23","","5","","","","101.87","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-07 21:00","2022","06","07","21:00","","14.4","","10.4","","77","","","","27","","9","","","","101.92","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-07 22:00","2022","06","07","22:00","","13.7","","10.7","","82","","","","","","0","","","","101.88","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-07 23:00","2022","06","07","23:00","","12.6","","10.3","","86","","","","","","0","","","","101.90","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 00:00","2022","06","08","00:00","","12.1","","10.7","","91","","","","","","0","","","","101.92","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 01:00","2022","06","08","01:00","","11.7","","11.7","","100","","","","","","0","","","","101.89","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 02:00","2022","06","08","02:00","","11.6","","11.6","","100","","","","28","","4","","","","101.92","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 03:00","2022","06","08","03:00","","11.1","","11.1","","100","","","","","","0","","","","101.86","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 04:00","2022","06","08","04:00","","11.0","","11.0","","100","","","","34","","3","","","","101.89","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 05:00","2022","06","08","05:00","","12.2","","11.1","","93","","","","24","","9","","","","101.91","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 06:00","2022","06","08","06:00","","12.4","","11.1","","92","","","","22","","6","","","","101.93","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 07:00","2022","06","08","07:00","","12.9","","11.9","","93","","","","21","","7","","","","101.94","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 08:00","2022","06","08","08:00","","14.0","","11.5","","85","","","","9","","3","","","","101.93","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 09:00","2022","06","08","09:00","","16.5","","11.7","","74","","","","12","","6","","","","101.88","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 10:00","2022","06","08","10:00","","17.7","","10.3","","62","","","","19","","12","","","","101.86","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 11:00","2022","06","08","11:00","","16.3","","11.6","","74","","","","19","","15","","","","101.89","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 12:00","2022","06","08","12:00","","15.1","","12.4","","84","","","","16","","12","","","","101.89","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 13:00","2022","06","08","13:00","","16.0","","12.2","","78","","","","18","","16","","","","101.87","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 14:00","2022","06","08","14:00","","16.2","","11.0","","71","","","","17","","7","","","","101.84","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 15:00","2022","06","08","15:00","","16.0","","12.1","","78","","","","18","","22","","","","101.80","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 16:00","2022","06","08","16:00","","15.2","","12.5","","84","","","","12","","17","","","","101.69","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 17:00","2022","06","08","17:00","","15.3","","13.3","","88","","","","14","","17","","","","101.66","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 18:00","2022","06","08","18:00","","15.1","","13.1","","88","","","","16","","25","","","","101.64","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 19:00","2022","06","08","19:00","","14.7","","13.6","","93","","","","13","","22","","","","101.55","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 20:00","2022","06","08","20:00","","14.1","","14.1","","100","","","","13","","22","","","","101.50","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 21:00","2022","06","08","21:00","","13.9","","13.9","","100","","","","12","","24","","","","101.46","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 22:00","2022","06","08","22:00","","13.8","","13.8","","100","","","","13","","20","","","","101.41","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-08 23:00","2022","06","08","23:00","","13.5","","13.5","","100","","","","13","","17","","","","101.35","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 00:00","2022","06","09","00:00","","13.6","","13.6","","100","","","","13","","22","","","","101.25","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 01:00","2022","06","09","01:00","","13.7","","13.7","","100","","","","17","","21","","","","101.23","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 02:00","2022","06","09","02:00","","13.8","","13.8","","100","","","","14","","14","","","","101.15","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 03:00","2022","06","09","03:00","","13.7","","13.7","","100","","","","15","","14","","","","101.12","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 04:00","2022","06","09","04:00","","13.8","","13.8","","100","","","","16","","9","","","","101.08","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 05:00","2022","06","09","05:00","","13.7","","13.7","","100","","","","18","","8","","","","101.09","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 06:00","2022","06","09","06:00","","13.6","","13.6","","100","","","","15","","3","","","","101.08","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 07:00","2022","06","09","07:00","","13.6","","13.6","","100","","","","","","0","","","","101.09","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 08:00","2022","06","09","08:00","","14.1","","14.0","","100","","","","11","","4","","","","101.07","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 09:00","2022","06","09","09:00","","14.9","","14.8","","100","","","","9","","3","","","","101.03","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 10:00","2022","06","09","10:00","","16.4","","16.3","","100","","","","10","","3","","","","101.03","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 11:00","2022","06","09","11:00","","16.4","","16.3","","100","","","","11","","12","","","","101.01","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 12:00","2022","06","09","12:00","","16.2","","16.2","","100","","","","13","","16","","","","100.98","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 13:00","2022","06","09","13:00","","16.2","","16.1","","99","","","","11","","21","","","","100.94","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 14:00","2022","06","09","14:00","","15.9","","15.8","","100","","","","12","","19","","","","100.91","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 15:00","2022","06","09","15:00","","14.8","","14.8","","100","","","","11","","15","","","","100.86","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 16:00","2022","06","09","16:00","","12.9","","12.9","","100","","","","12","","19","","","","100.80","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 17:00","2022","06","09","17:00","","13.2","","13.2","","100","","","","15","","13","","","","100.69","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 18:00","2022","06","09","18:00","","15.3","","15.3","","100","","","","13","","24","","","","100.56","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 19:00","2022","06","09","19:00","","16.4","","16.4","","100","","","","16","","36","","","","100.46","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 20:00","2022","06","09","20:00","","16.6","","16.6","","100","","","","18","","36","","","","100.43","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 21:00","2022","06","09","21:00","","16.3","","16.3","","100","","","","21","","24","","","","100.43","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 22:00","2022","06","09","22:00","","15.8","","15.8","","100","","","","21","","22","","","","100.39","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-09 23:00","2022","06","09","23:00","","15.0","","15.0","","100","","","","19","","19","","","","100.34","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 00:00","2022","06","10","00:00","","15.2","","15.2","","100","","","","20","","23","","","","100.27","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 01:00","2022","06","10","01:00","","15.1","","15.0","","100","","","","20","","22","","","","100.24","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 02:00","2022","06","10","02:00","","14.9","","14.8","","100","","","","16","","19","","","","100.18","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 03:00","2022","06","10","03:00","","14.3","","14.3","","100","","","","19","","20","","","","100.18","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 04:00","2022","06","10","04:00","","13.6","","13.6","","100","","","","21","","17","","","","100.20","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 05:00","2022","06","10","05:00","","13.7","","13.7","","100","","","","19","","10","","","","100.25","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 06:00","2022","06","10","06:00","","13.0","","13.0","","100","","","","18","","10","","","","100.31","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 07:00","2022","06","10","07:00","","14.2","","14.2","","100","","","","19","","12","","","","100.37","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 08:00","2022","06","10","08:00","","14.8","","14.8","","100","","","","20","","12","","","","100.41","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 09:00","2022","06","10","09:00","","15.7","","14.8","","95","","","","16","","15","","","","100.41","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 10:00","2022","06","10","10:00","","16.6","","14.5","","87","","","","19","","19","","","","100.43","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 11:00","2022","06","10","11:00","","15.9","","14.7","","93","","","","19","","23","","","","100.48","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 12:00","2022","06","10","12:00","","17.7","","14.6","","82","","","","19","","22","","","","100.45","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 13:00","2022","06","10","13:00","","19.1","","13.9","","72","","","","21","","27","","","","100.43","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 14:00","2022","06","10","14:00","","19.2","","13.1","","68","","","","20","","28","","","","100.43","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 15:00","2022","06","10","15:00","","19.0","","12.9","","68","","","","19","","29","","","","100.44","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 16:00","2022","06","10","16:00","","19.4","","12.3","","63","","","","21","","27","","","","100.45","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 17:00","2022","06","10","17:00","","19.1","","12.3","","65","","","","20","","20","","","","100.46","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 18:00","2022","06","10","18:00","","19.4","","12.3","","63","","","","21","","20","","","","100.48","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 19:00","2022","06","10","19:00","","18.9","","12.7","","67","","","","21","","21","","","","100.55","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 20:00","2022","06","10","20:00","","17.2","","11.9","","71","","","","23","","18","","","","100.63","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 21:00","2022","06","10","21:00","","15.9","","11.5","","75","","","","24","","17","","","","100.75","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 22:00","2022","06","10","22:00","","14.9","","11.1","","78","","","","26","","11","","","","100.80","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-10 23:00","2022","06","10","23:00","","15.3","","11.2","","77","","","","24","","17","","","","100.82","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 00:00","2022","06","11","00:00","","14.9","","11.4","","79","","","","24","","18","","","","100.83","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 01:00","2022","06","11","01:00","","13.8","","12.0","","89","","","","25","","12","","","","100.84","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 02:00","2022","06","11","02:00","","13.3","","12.8","","97","","","","26","","9","","","","100.85","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 03:00","2022","06","11","03:00","","12.9","","12.6","","98","","","","19","","7","","","","100.87","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 04:00","2022","06","11","04:00","","12.6","","12.6","","100","","","","30","","6","","","","100.90","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 05:00","2022","06","11","05:00","","12.2","","12.2","","100","","","","23","","7","","","","100.95","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 06:00","2022","06","11","06:00","","13.3","","12.7","","96","","","","20","","7","","","","100.98","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 07:00","2022","06","11","07:00","","14.0","","12.5","","91","","","","23","","8","","","","101.01","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 08:00","2022","06","11","08:00","","15.8","","12.5","","81","","","","21","","6","","","","101.06","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 09:00","2022","06","11","09:00","","18.3","","12.9","","71","","","","24","","12","","","","101.07","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 10:00","2022","06","11","10:00","","19.6","","12.1","","62","","","","24","","15","","","","101.07","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 11:00","2022","06","11","11:00","","19.8","","12.3","","62","","","","24","","21","","","","101.09","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 12:00","2022","06","11","12:00","","19.7","","13.4","","67","","","","20","","15","","","","101.08","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 13:00","2022","06","11","13:00","","19.7","","13.6","","68","","","","20","","23","","","","101.09","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 14:00","2022","06","11","14:00","","20.3","","13.0","","63","","","","21","","23","","","","101.08","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 15:00","2022","06","11","15:00","","21.1","","12.7","","59","","","","21","","24","","","","101.07","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 16:00","2022","06","11","16:00","","20.2","","12.7","","62","","","","19","","22","","","","101.07","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 17:00","2022","06","11","17:00","","19.7","","12.1","","62","","","","22","","21","","","","101.05","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 18:00","2022","06","11","18:00","","19.8","","12.7","","64","","","","21","","19","","","","101.05","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 19:00","2022","06","11","19:00","","17.8","","12.1","","70","","","","21","","16","","","","101.09","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 20:00","2022","06","11","20:00","","17.1","","11.7","","70","","","","25","","3","","","","101.13","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 21:00","2022","06","11","21:00","","16.1","","10.6","","70","","","","26","","8","","","","101.18","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 22:00","2022","06","11","22:00","","15.5","","10.9","","74","","","","25","","9","","","","101.21","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-11 23:00","2022","06","11","23:00","","15.0","","11.0","","77","","","","24","","10","","","","101.25","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 00:00","2022","06","12","00:00","","14.5","","11.0","","79","","","","30","","5","","","","101.29","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 01:00","2022","06","12","01:00","","13.7","","11.1","","84","","","","","","0","","","","101.31","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 02:00","2022","06","12","02:00","","13.3","","12.6","","95","","","","","","0","","","","101.32","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 03:00","2022","06","12","03:00","","13.1","","12.9","","99","","","","9","","3","","","","101.34","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 04:00","2022","06","12","04:00","","13.0","","12.3","","95","","","","","","0","","","","101.35","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 05:00","2022","06","12","05:00","","13.4","","12.6","","95","","","","21","","12","","","","101.38","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 06:00","2022","06","12","06:00","","14.2","","11.8","","86","","","","22","","15","","","","101.44","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 07:00","2022","06","12","07:00","","15.4","","11.9","","80","","","","21","","8","","","","101.50","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 08:00","2022","06","12","08:00","","18.7","","12.9","","69","","","","24","","3","","","","101.54","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 09:00","2022","06","12","09:00","","18.3","","13.5","","74","","","","12","","5","","","","101.52","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 10:00","2022","06","12","10:00","","21.3","","14.0","","63","","","","15","","4","","","","101.54","","25","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 11:00","2022","06","12","11:00","","23.1","","13.8","","56","","","","15","","5","","","","101.54","","26","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 12:00","2022","06","12","12:00","","24.8","","14.1","","51","","","","24","","6","","","","101.53","","28","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 13:00","2022","06","12","13:00","","23.4","","14.5","","57","","","","21","","27","","","","101.54","","27","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 14:00","2022","06","12","14:00","","22.7","","13.8","","57","","","","21","","28","","","","101.57","","26","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 15:00","2022","06","12","15:00","","20.9","","13.7","","64","","","","24","","13","","","","101.61","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 16:00","2022","06","12","16:00","","23.1","","13.9","","56","","","","20","","9","","","","101.61","","26","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 17:00","2022","06","12","17:00","","23.1","","13.1","","54","","","","22","","12","","","","101.60","","26","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 18:00","2022","06","12","18:00","","21.5","","14.3","","63","","","","17","","4","","","","101.61","","25","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 19:00","2022","06","12","19:00","","19.5","","11.9","","61","","","","15","","6","","","","101.67","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 20:00","2022","06","12","20:00","","18.1","","10.8","","62","","","","15","","6","","","","101.69","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 21:00","2022","06","12","21:00","","17.7","","12.2","","70","","","","18","","6","","","","101.73","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 22:00","2022","06","12","22:00","","17.1","","12.0","","72","","","","32","","3","","","","101.76","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-12 23:00","2022","06","12","23:00","","16.6","","12.0","","75","","","","21","","11","","","","101.79","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 00:00","2022","06","13","00:00","","16.6","","12.2","","75","","","","31","","9","","","","101.80","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 01:00","2022","06","13","01:00","","16.4","","12.1","","75","","","","33","","4","","","","101.79","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 02:00","2022","06","13","02:00","","16.4","","12.8","","79","","","","","","0","","","","101.80","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 03:00","2022","06","13","03:00","","16.4","","12.8","","79","","","","26","","6","","","","101.81","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 04:00","2022","06","13","04:00","","16.7","","13.6","","82","","","","26","","3","","","","101.78","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 05:00","2022","06","13","05:00","","15.9","","13.9","","88","","","","9","","3","","","","101.73","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 06:00","2022","06","13","06:00","","16.5","","15.1","","92","","","","","","0","","","","101.71","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 07:00","2022","06","13","07:00","","16.7","","14.8","","89","","","","","","0","","","","101.73","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 08:00","2022","06","13","08:00","","16.8","","15.0","","89","","","","18","","4","","","","101.75","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 09:00","2022","06","13","09:00","","17.1","","13.6","","80","","","","11","","15","","","","101.75","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 10:00","2022","06","13","10:00","","17.3","","14.9","","86","","","","11","","9","","","","101.74","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 11:00","2022","06","13","11:00","","17.5","","14.6","","83","","","","12","","15","","","","101.73","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 12:00","2022","06","13","12:00","","17.5","","15.6","","89","","","","10","","10","","","","101.70","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 13:00","2022","06","13","13:00","","17.5","","16.6","","94","","","","11","","8","","","","101.62","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 14:00","2022","06","13","14:00","","18.5","","16.6","","89","","","","11","","7","","","","101.53","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 15:00","2022","06","13","15:00","","17.9","","17.8","","100","","","","11","","23","","","","101.47","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 16:00","2022","06","13","16:00","","16.9","","16.6","","98","","","","12","","18","","","","101.43","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 17:00","2022","06","13","17:00","","16.4","","16.1","","99","","","","12","","18","","","","101.36","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 18:00","2022","06","13","18:00","","16.3","","16.3","","100","","","","12","","11","","","","101.28","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 19:00","2022","06","13","19:00","","15.9","","15.9","","100","","","","14","","7","","","","101.23","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 20:00","2022","06","13","20:00","","15.7","","15.7","","100","","","","9","","5","","","","101.20","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 21:00","2022","06","13","21:00","","15.6","","15.6","","100","","","","13","","14","","","","101.20","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 22:00","2022","06","13","22:00","","15.4","","15.4","","100","","","","9","","6","","","","101.13","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-13 23:00","2022","06","13","23:00","","15.3","","15.2","","100","","","","8","","6","","","","101.03","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-14 00:00","2022","06","14","00:00","","15.2","","15.2","","100","","","","9","","6","","","","100.91","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-14 01:00","2022","06","14","01:00","","15.4","","15.4","","100","","","","6","","3","","","","100.84","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-14 02:00","2022","06","14","02:00","","15.4","","15.4","","100","","","","4","","6","","","","100.75","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-14 03:00","2022","06","14","03:00","","15.6","","15.6","","100","","","","31","","6","","","","100.70","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-14 04:00","2022","06","14","04:00","","15.3","","15.3","","100","","","","32","","11","","","","100.65","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-14 05:00","2022","06","14","05:00","","15.3","","15.3","","100","","","","31","","12","","","","100.66","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-14 06:00","2022","06","14","06:00","","15.4","","15.4","","100","","","","31","","11","","","","100.66","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-14 07:00","2022","06","14","07:00","","15.6","","15.6","","100","","","","32","","9","","","","100.66","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-14 08:00","2022","06","14","08:00","","15.5","","15.4","","100","","","","33","","10","","","","100.68","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-14 09:00","2022","06","14","09:00","","15.9","","15.9","","100","","","","33","","9","","","","100.64","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-06-14 10:00","2022","06","14","10:00","","16.2","","16.2","","100","","","","31","","9","","","","100.62","","","","","","NA"
