"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 11:00","2022","11","14","11:00","","6.9","","2.3","","72","","","","28","","43","","","","100.87","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 12:00","2022","11","14","12:00","","6.8","","2.0","","71","","","","28","","41","","","","100.96","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 13:00","2022","11","14","13:00","","6.4","","2.6","","77","","","","28","","42","","","","101.01","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 14:00","2022","11","14","14:00","","6.3","","2.6","","77","","","","29","","39","","","","101.10","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 15:00","2022","11","14","15:00","","6.1","","1.9","","75","","","","28","","40","","","","101.21","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 16:00","2022","11","14","16:00","","5.5","","1.4","","75","","","","28","","38","","","","101.34","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 17:00","2022","11","14","17:00","","4.7","","1.3","","79","","","","27","","30","","","","101.54","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 18:00","2022","11","14","18:00","","4.5","","0.8","","77","","","","28","","33","","","","101.65","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 19:00","2022","11","14","19:00","","4.5","","1.0","","78","","","","28","","23","","","","101.78","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 20:00","2022","11","14","20:00","","4.2","","0.9","","79","","","","29","","30","","","","101.88","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 21:00","2022","11","14","21:00","","3.8","","0.5","","79","","","","29","","26","","","","101.98","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 22:00","2022","11","14","22:00","","3.9","","1.1","","82","","","","30","","27","","","","102.09","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 23:00","2022","11","14","23:00","","3.8","","-0.6","","73","","","","29","","31","","","","102.13","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 00:00","2022","11","15","00:00","","3.8","","-0.8","","72","","","","29","","27","","","","102.20","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 01:00","2022","11","15","01:00","","3.6","","-1.1","","71","","","","29","","27","","","","102.23","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 02:00","2022","11","15","02:00","","3.6","","-0.7","","74","","","","29","","23","","","","102.32","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 03:00","2022","11","15","03:00","","3.5","","-0.9","","73","","","","30","","18","","","","102.38","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 04:00","2022","11","15","04:00","","3.3","","-1.6","","71","","","","29","","18","","","","102.41","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 05:00","2022","11","15","05:00","","3.1","","-1.7","","71","","","","29","","25","","","","102.49","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 06:00","2022","11","15","06:00","","3.1","","-1.3","","73","","","","30","","22","","","","102.56","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 07:00","2022","11","15","07:00","","3.0","","-1.3","","73","","","","29","","22","","","","102.64","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 08:00","2022","11","15","08:00","","3.0","","-1.7","","71","","","","30","","22","","","","102.73","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 09:00","2022","11","15","09:00","","2.9","","-1.7","","72","","","","31","","25","","","","102.79","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 10:00","2022","11","15","10:00","","3.4","","-1.6","","69","","","","30","","27","","","","102.84","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 11:00","2022","11","15","11:00","","4.0","","-1.7","","66","","","","30","","26","","","","102.88","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 12:00","2022","11","15","12:00","","4.2","","-2.0","","64","","","","29","","23","","","","102.83","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 13:00","2022","11","15","13:00","","4.8","","-1.7","","63","","","","29","","21","","","","102.80","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 14:00","2022","11","15","14:00","","5.8","","-1.9","","58","","","","28","","16","","","","102.78","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 15:00","2022","11","15","15:00","","4.9","","-2.1","","60","","","","28","","21","","","","102.78","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 16:00","2022","11","15","16:00","","5.1","","-2.3","","59","","","","31","","16","","","","102.85","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 17:00","2022","11","15","17:00","","3.4","","-2.9","","63","","","","32","","11","","","","102.93","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 18:00","2022","11","15","18:00","","3.3","","-2.6","","65","","","","29","","16","","","","102.99","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 19:00","2022","11","15","19:00","","2.3","","-3.1","","68","","","","32","","9","","","","102.99","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 20:00","2022","11","15","20:00","","2.3","","-2.6","","71","","","","32","","7","","","","103.01","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 21:00","2022","11","15","21:00","","2.9","","-2.1","","70","","","","29","","9","","","","103.00","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 22:00","2022","11","15","22:00","","2.2","","-2.8","","69","","","","34","","6","","","","102.97","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-15 23:00","2022","11","15","23:00","","1.8","","-2.4","","74","","","","7","","5","","","","102.91","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 00:00","2022","11","16","00:00","","2.5","","-2.0","","72","","","","3","","3","","","","102.91","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 01:00","2022","11","16","01:00","","2.4","","-1.6","","75","","","","33","","5","","","","102.94","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 02:00","2022","11","16","02:00","","2.4","","-1.7","","75","","","","1","","5","","","","103.02","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 03:00","2022","11","16","03:00","","2.2","","-1.0","","79","","","","2","","4","","","","102.99","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 04:00","2022","11","16","04:00","","1.6","","-3.0","","71","","","","7","","5","","","","102.87","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 05:00","2022","11","16","05:00","","2.0","","-3.1","","69","","","","8","","5","","","","102.85","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 06:00","2022","11","16","06:00","","1.5","","-2.1","","77","","","","5","","6","","","","102.82","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 07:00","2022","11","16","07:00","","1.5","","-2.9","","73","","","","7","","7","","","","102.72","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 08:00","2022","11","16","08:00","","1.6","","-3.2","","70","","","","5","","5","","","","102.70","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 09:00","2022","11","16","09:00","","2.0","","-3.6","","66","","","","8","","12","","","","102.58","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 10:00","2022","11","16","10:00","","3.0","","-2.8","","65","","","","8","","10","","","","102.46","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 11:00","2022","11","16","11:00","","4.3","","-0.8","","70","","","","9","","16","","","","102.31","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 12:00","2022","11","16","12:00","","6.6","","2.4","","74","","","","12","","25","","","","102.11","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 13:00","2022","11","16","13:00","","7.8","","2.9","","71","","","","11","","21","","","","101.86","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 14:00","2022","11","16","14:00","","8.4","","3.6","","72","","","","12","","29","","","","101.72","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 15:00","2022","11","16","15:00","","8.4","","4.9","","79","","","","11","","26","","","","101.59","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 16:00","2022","11","16","16:00","","8.0","","6.3","","89","","","","10","","22","","","","101.37","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 17:00","2022","11","16","17:00","","8.6","","8.1","","96","","","","10","","29","","","","101.18","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 18:00","2022","11","16","18:00","","8.9","","8.9","","100","","","","10","","35","","","","100.88","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 19:00","2022","11","16","19:00","","9.6","","9.6","","100","","","","10","","43","","","","100.52","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 20:00","2022","11","16","20:00","","10.5","","10.5","","100","","","","12","","30","","","","100.29","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 21:00","2022","11","16","21:00","","12.0","","11.9","","100","","","","14","","30","","","","100.08","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 22:00","2022","11","16","22:00","","14.7","","14.2","","97","","","","18","","43","","","","100.02","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-16 23:00","2022","11","16","23:00","","13.8","","12.9","","94","","","","21","","38","","","","99.86","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 00:00","2022","11","17","00:00","","12.5","","11.7","","95","","","","21","","31","","","","99.71","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 01:00","2022","11","17","01:00","","11.9","","11.0","","94","","","","22","","23","","","","99.62","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 02:00","2022","11","17","02:00","","11.8","","10.6","","92","","","","24","","23","","","","99.61","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 03:00","2022","11","17","03:00","","10.6","","8.1","","85","","","","25","","34","","","","99.65","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 04:00","2022","11","17","04:00","","8.2","","6.0","","86","","","","27","","31","","","","99.81","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 05:00","2022","11","17","05:00","","6.5","","3.5","","81","","","","27","","31","","","","99.99","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 06:00","2022","11","17","06:00","","5.9","","2.9","","81","","","","27","","27","","","","100.02","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 07:00","2022","11","17","07:00","","5.5","","2.5","","81","","","","27","","27","","","","100.13","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 08:00","2022","11","17","08:00","","4.5","","1.7","","82","","","","27","","31","","","","100.23","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 09:00","2022","11","17","09:00","","4.1","","2.4","","89","","","","26","","23","","","","100.31","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 10:00","2022","11","17","10:00","","5.3","","1.5","","76","","","","27","","22","","","","100.26","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 11:00","2022","11","17","11:00","","6.0","","0.4","","67","","","","27","","26","","","","100.20","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 12:00","2022","11","17","12:00","","7.3","","1.3","","66","","","","29","","24","","","","100.13","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 13:00","2022","11","17","13:00","","7.0","","0.6","","64","","","","26","","24","","","","100.07","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 14:00","2022","11","17","14:00","","6.8","","0.8","","65","","","","26","","30","","","","100.06","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 15:00","2022","11","17","15:00","","6.5","","-0.4","","61","","","","25","","27","","","","100.04","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 16:00","2022","11","17","16:00","","5.9","","-0.7","","63","","","","25","","33","","","","100.09","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 17:00","2022","11","17","17:00","","5.2","","-0.4","","67","","","","26","","36","","","","100.12","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 18:00","2022","11","17","18:00","","4.4","","-0.8","","69","","","","26","","30","","","","100.20","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 19:00","2022","11","17","19:00","","4.0","","-3.3","","59","","","","27","","37","","","","100.27","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 20:00","2022","11","17","20:00","","3.2","","-3.6","","61","","","","26","","23","","","","100.35","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 21:00","2022","11","17","21:00","","2.8","","-2.9","","66","","","","28","","21","","","","100.43","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 22:00","2022","11","17","22:00","","2.3","","-1.8","","74","","","","26","","20","","","","100.49","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-17 23:00","2022","11","17","23:00","","2.5","","-2.3","","71","","","","28","","21","","","","100.52","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 00:00","2022","11","18","00:00","","2.2","","-1.4","","77","","","","28","","25","","","","100.57","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 01:00","2022","11","18","01:00","","2.1","","-1.4","","78","","","","30","","23","","","","100.58","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 02:00","2022","11","18","02:00","","2.0","","-1.7","","76","","","","27","","22","","","","100.68","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 03:00","2022","11","18","03:00","","1.5","","-2.7","","74","","","","27","","22","","","","100.77","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 04:00","2022","11","18","04:00","","1.1","","-3.1","","74","","","","26","","16","","","","100.83","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 05:00","2022","11","18","05:00","","0.7","","-3.0","","76","","","","25","","17","","","","100.91","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 06:00","2022","11","18","06:00","","1.0","","-3.0","","75","","","","26","","22","","","","100.98","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 07:00","2022","11","18","07:00","","1.2","","-3.6","","70","","","","25","","23","","","","101.04","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 08:00","2022","11","18","08:00","","1.5","","-3.9","","67","","","","25","","22","","","","101.13","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 09:00","2022","11","18","09:00","","1.8","","-4.3","","64","","","","26","","26","","","","101.19","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 10:00","2022","11","18","10:00","","1.9","","-5.1","","60","","","","27","","29","","","","101.22","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 11:00","2022","11","18","11:00","","2.4","","-4.5","","60","","","","26","","35","","","","101.28","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 12:00","2022","11","18","12:00","","2.5","","-4.0","","62","","","","27","","31","","","","101.29","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 13:00","2022","11","18","13:00","","3.7","","-3.1","","61","","","","28","","32","","","","101.27","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 14:00","2022","11","18","14:00","","4.1","","-3.4","","58","","","","28","","27","","","","101.28","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 15:00","2022","11","18","15:00","","4.2","","-3.0","","59","","","","26","","28","","","","101.29","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 16:00","2022","11","18","16:00","","4.3","","-3.9","","55","","","","27","","22","","","","101.34","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 17:00","2022","11","18","17:00","","3.3","","-5.2","","54","","","","27","","16","","","","101.40","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 18:00","2022","11","18","18:00","","3.0","","-4.9","","56","","","","26","","16","","","","101.46","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 19:00","2022","11","18","19:00","","1.2","","-5.5","","61","","","","33","","6","","","","101.50","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 20:00","2022","11","18","20:00","","0.8","","-4.2","","69","","","","","","0","","","","101.55","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 21:00","2022","11","18","21:00","","1.6","","-3.8","","68","","","","22","","5","","","","101.53","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 22:00","2022","11","18","22:00","","1.9","","-2.1","","75","","","","","","0","","","","101.53","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-18 23:00","2022","11","18","23:00","","2.9","","-0.1","","80","","","","27","","16","","","","101.51","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 00:00","2022","11","19","00:00","","2.6","","-0.1","","83","","","","28","","13","","","","101.53","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 01:00","2022","11","19","01:00","","1.0","","-1.0","","87","","","","34","","7","","","","101.53","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 02:00","2022","11","19","02:00","","0.7","","-1.0","","88","","","","36","","5","","","","101.54","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 03:00","2022","11","19","03:00","","0.2","","-1.1","","90","","","","","","0","","","","101.62","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 04:00","2022","11","19","04:00","","-0.7","","-2.2","","89","","","","","","0","","","","101.63","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 05:00","2022","11","19","05:00","","-0.4","","-1.4","","93","","","","32","","6","","","","101.69","","","","-2","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 06:00","2022","11","19","06:00","","-0.8","","-1.4","","95","","","","33","","3","","","","101.80","","","","-2","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 07:00","2022","11","19","07:00","","-0.8","","-1.6","","95","","","","","","0","","","","101.86","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 08:00","2022","11","19","08:00","","1.4","","-1.3","","82","","","","","","0","","","","101.95","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 09:00","2022","11","19","09:00","","2.8","","0.0","","82","","","","32","","3","","","","102.00","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 10:00","2022","11","19","10:00","","3.2","","-0.4","","77","","","","23","","10","","","","102.05","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 11:00","2022","11","19","11:00","","4.6","","-1.4","","65","","","","24","","15","","","","102.05","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 12:00","2022","11","19","12:00","","5.0","","-2.3","","59","","","","22","","16","","","","102.04","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 13:00","2022","11","19","13:00","","5.4","","-3.2","","54","","","","23","","20","","","","102.03","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 14:00","2022","11","19","14:00","","6.3","","-3.6","","49","","","","24","","18","","","","101.99","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 15:00","2022","11","19","15:00","","6.6","","-4.0","","47","","","","23","","12","","","","101.98","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 16:00","2022","11","19","16:00","","6.0","","-3.2","","52","","","","21","","18","","","","102.03","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 17:00","2022","11","19","17:00","","5.6","","-3.0","","54","","","","17","","12","","","","102.00","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 18:00","2022","11","19","18:00","","5.4","","-0.8","","64","","","","19","","15","","","","102.02","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 19:00","2022","11","19","19:00","","4.1","","0.4","","77","","","","21","","4","","","","102.01","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 20:00","2022","11","19","20:00","","3.3","","1.0","","85","","","","8","","3","","","","101.99","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 21:00","2022","11","19","21:00","","2.9","","0.6","","85","","","","","","0","","","","101.98","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 22:00","2022","11","19","22:00","","3.3","","1.5","","88","","","","9","","7","","","","101.92","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-19 23:00","2022","11","19","23:00","","2.7","","1.5","","92","","","","","","0","","","","101.80","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 00:00","2022","11","20","00:00","","2.9","","2.2","","95","","","","","","0","","","","101.78","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 01:00","2022","11","20","01:00","","3.4","","2.7","","95","","","","","","0","","","","101.70","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 02:00","2022","11","20","02:00","","4.5","","2.5","","87","","","","10","","7","","","","101.60","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 03:00","2022","11","20","03:00","","4.2","","2.8","","90","","","","8","","10","","","","101.51","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 04:00","2022","11","20","04:00","","4.2","","3.1","","93","","","","10","","5","","","","101.39","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 05:00","2022","11","20","05:00","","3.3","","2.5","","95","","","","6","","6","","","","101.26","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 06:00","2022","11","20","06:00","","3.0","","2.6","","97","","","","5","","7","","","","101.19","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 07:00","2022","11","20","07:00","","2.8","","2.4","","97","","","","","","0","","","","101.04","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 08:00","2022","11","20","08:00","","4.1","","3.5","","96","","","","14","","5","","","","100.93","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 09:00","2022","11","20","09:00","","5.6","","2.8","","82","","","","22","","21","","","","100.96","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 10:00","2022","11","20","10:00","","5.7","","1.1","","72","","","","22","","22","","","","100.92","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 11:00","2022","11","20","11:00","","6.1","","-0.1","","65","","","","23","","23","","","","100.81","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 12:00","2022","11","20","12:00","","6.7","","-3.3","","49","","","","22","","23","","","","100.62","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 13:00","2022","11","20","13:00","","7.1","","-2.8","","49","","","","23","","22","","","","100.44","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 14:00","2022","11","20","14:00","","7.1","","-2.8","","49","","","","24","","27","","","","100.34","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 15:00","2022","11","20","15:00","","6.7","","-2.3","","53","","","","22","","27","","","","100.23","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 16:00","2022","11","20","16:00","","6.2","","-0.5","","62","","","","23","","27","","","","100.14","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 17:00","2022","11","20","17:00","","3.4","","0.9","","84","","","","26","","26","","","","100.17","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 18:00","2022","11","20","18:00","","2.3","","0.1","","86","","","","28","","29","","","","100.26","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 19:00","2022","11","20","19:00","","1.5","","-1.1","","83","","","","27","","28","","","","100.37","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 20:00","2022","11","20","20:00","","1.2","","-2.3","","78","","","","27","","35","","","","100.46","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 21:00","2022","11","20","21:00","","0.4","","-2.3","","82","","","","26","","27","","","","100.53","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 22:00","2022","11","20","22:00","","-0.1","","-2.2","","86","","","","27","","29","","","","100.59","","","","-6","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-20 23:00","2022","11","20","23:00","","-0.5","","-2.7","","85","","","","26","","30","","","","100.62","","","","-7","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-21 00:00","2022","11","21","00:00","","-0.3","","-4.3","","74","","","","27","","32","","","","100.72","","","","-7","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-21 01:00","2022","11","21","01:00","","-0.7","","-4.7","","75","","","","26","","32","","","","100.80","","","","-8","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-21 02:00","2022","11","21","02:00","","-1.2","","-4.4","","78","","","","26","","38","","","","100.88","","","","-9","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-21 03:00","2022","11","21","03:00","","-1.7","","-5.0","","78","","","","26","","34","","","","101.02","","","","-9","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-21 04:00","2022","11","21","04:00","","-2.3","","-4.1","","88","","","","27","","30","","","","101.13","","","","-9","","NA"
